PC_Latitude,I/F,Error
-7.9,0.07082859,0.0054982654
-7.8,0.07096971,0.005545556
-7.7,0.07111981,0.00562498
-7.6,0.071280174,0.005732356
-7.5,0.07145104,0.005854448
-7.4,0.07163559,0.005961713
-7.3,0.071829095,0.0060294755
-7.2,0.07200927,0.0060500116
-7.1,0.072154075,0.0060385414
-7.0,0.07226947,0.006021484
-6.9,0.07238987,0.006025442
-6.8,0.07256379,0.006063575
-6.7,0.07282345,0.006130126
-6.6,0.07318364,0.0062240376
-6.5,0.0736399,0.0063592736
-6.4,0.07417847,0.00654078
-6.3,0.07478524,0.0067536086
-6.2,0.0754683,0.0069751246
-6.1,0.07626274,0.0071970434
-6.0,0.07722048,0.0074068727
-5.9,0.07839635,0.0075871935
-5.8,0.07982821,0.0077230097
-5.7,0.08151203,0.007820746
-5.6,0.083397485,0.007882198
-5.5,0.08539497,0.00788893
-5.4,0.08740852,0.0078117396
-5.3,0.08935221,0.0076549
-5.2,0.09117227,0.0074442695
-5.1,0.09284222,0.007220198
